Image,Features
12626_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12992_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01497_00_rendered.png,[0.         0.         0.         ... 0.         0.04938817 0.        ]
09099_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07808_00_rendered.png,[0.         0.         0.         ... 0.         0.39587808 0.        ]
09379_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01777_00_rendered.png,[0.         0.         0.         ... 0.         0.15344298 0.        ]
10616_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06991_00_rendered.png,[0.         0.         0.         ... 0.19601727 0.43035984 0.        ]
10422_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04875_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07588_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03693_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06411_00_rendered.png,[0.         0.         0.         ... 0.         0.18353331 0.        ]
05658_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03927_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12412_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03573_00_rendered.png,[0.        0.        0.        ... 0.        0.7173712 0.       ]
08334_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10876_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04421_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07668_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10759_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07947_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01638_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14442_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11974_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00815_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05523_00_rendered.png,[0.         0.         0.         ... 0.         0.21535993 0.        ]
12769_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05977_00_rendered.png,[0.         0.         0.         ... 2.8981032  0.06887889 0.        ]
00441_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02791_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13944_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02825_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07513_00_rendered.png,[0.        0.        0.        ... 0.        1.0983117 0.       ]
02028_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13149_00_rendered.png,[0.         0.         0.         ... 0.         0.41678405 0.        ]
10300_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11299_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08842_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03251_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00018_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08416_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11179_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12330_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04303_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04398_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09514_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02353_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13232_00_rendered.png,[0.        0.        0.        ... 1.9752215 0.8833101 0.       ]
06048_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05201_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14360_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00083_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00363_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11202_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14080_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04078_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07231_00_rendered.png,[0.         0.09380591 0.         ... 0.         0.         0.        ]
11036_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00157_00_rendered.png,[0.         0.         0.         ... 0.41963494 0.10756981 0.        ]
08559_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02287_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13006_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09894_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14154_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05035_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12104_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03065_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08996_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10134_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01055_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07297_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09652_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13174_00_rendered.png,[0.         0.         0.         ... 0.         0.12048078 0.        ]
05147_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00025_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11144_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13294_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07177_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01127_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09529_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10046_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12396_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06075_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06395_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08750_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03117_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04045_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12242_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08564_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03323_00_rendered.png,[0.         0.         0.         ... 0.09345472 0.21945858 0.        ]
10192_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04271_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10272_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01313_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14169_00_rendered.png,[0.        0.        0.        ... 0.        0.3858645 0.       ]
05008_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05093_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12139_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11370_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00211_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03058_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07343_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09786_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01388_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10109_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13340_00_rendered.png,[0.         0.         0.         ... 0.         0.13427532 0.        ]
01068_00_rendered.png,[0.         0.         0.         ... 0.         0.17258549 0.        ]
11090_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14438_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06710_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03592_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07689_00_rendered.png,[0.        0.        0.        ... 0.        0.6964247 0.       ]
10897_00_rendered.png,[0.         0.         0.         ... 0.         0.64505935 0.        ]
01642_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04894_00_rendered.png,[0.         0.         0.         ... 0.         0.95301175 0.        ]
04720_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07569_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12713_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03672_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08035_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05996_00_rendered.png,[0.         0.         0.         ... 0.         0.97018695 0.        ]
05622_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13611_00_rendered.png,[0.        0.        0.        ... 3.1200657 0.7206404 0.       ]
01539_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09137_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07612_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02490_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11995_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11621_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12468_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02910_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07426_00_rendered.png,[0.         0.         0.         ... 0.         0.12637162 0.        ]
13871_00_rendered.png,[0.         0.         0.         ... 0.45621264 0.         0.        ]
05842_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00574_00_rendered.png,[0.         0.         0.         ... 0.59168684 0.         0.        ]
11415_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03889_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05416_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14577_00_rendered.png,[0.         0.         0.         ... 0.         0.27606285 0.        ]
00694_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07872_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02544_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13425_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01822_00_rendered.png,[0.        0.        0.        ... 0.        0.8301718 0.       ]
09398_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03446_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08201_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06970_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12527_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06524_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03812_00_rendered.png,[0.        0.        0.        ... 0.        3.2151718 0.       ]
12973_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01476_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09078_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04940_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10517_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06899_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11687_00_rendered.png,[0.         0.         0.         ... 0.         0.00992608 0.        ]
11933_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14405_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05564_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13557_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02436_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09271_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07900_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13903_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07554_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02862_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09191_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05684_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11567_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00406_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05930_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03960_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06456_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08093_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04786_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13998_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10465_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04832_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10785_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04466_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12455_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08373_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02699_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06582_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00549_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08147_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03700_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11428_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12581_00_rendered.png,[0.        0.        0.        ... 1.3954538 1.0317812 0.       ]
06662_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01730_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10651_00_rendered.png,[0.         0.         0.         ... 0.09774464 2.2935448  0.        ]
01884_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13483_00_rendered.png,[0.        0.        0.        ... 0.        1.1898015 0.       ]
04529_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00632_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11753_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05750_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06519_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14631_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07480_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02602_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09045_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13763_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14502_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11834_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05463_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11780_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13450_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10619_00_rendered.png,[0.         0.         0.         ... 0.03710639 1.0986886  0.        ]
01778_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09376_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07807_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02531_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09096_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01498_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13804_00_rendered.png,[0.         0.         0.         ... 0.         0.49365306 0.        ]
02965_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07453_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11460_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12629_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05837_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03748_00_rendered.png,[0.        0.        0.        ... 0.6334673 0.        0.       ]
00501_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05783_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08194_00_rendered.png,[0.         0.         0.         ... 0.         0.04242194 0.        ]
12906_00_rendered.png,[0.        0.        0.        ... 2.1153173 1.024035  0.       ]
06551_00_rendered.png,[0.         0.         0.         ... 0.         0.49747777 0.        ]
05718_00_rendered.png,[0.        0.        0.        ... 0.        1.7852194 0.       ]
04935_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10936_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07728_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01857_00_rendered.png,[0.         0.         0.         ... 0.         0.72128844 0.        ]
10682_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14599_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12552_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03433_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08274_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06905_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04755_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05978_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03607_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08040_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12766_00_rendered.png,[0.         0.         0.         ... 2.901239   0.33981562 0.        ]
06485_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06765_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12486_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01983_00_rendered.png,[0.         0.         0.         ... 0.         0.03315151 0.        ]
01637_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09239_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07948_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10756_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07667_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01918_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10879_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13584_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00881_00_rendered.png,[0.         0.         0.         ... 0.         0.21859503 0.        ]
00735_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11654_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03928_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05657_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12849_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09142_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02705_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13664_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07587_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03495_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11809_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06617_00_rendered.png,[0.        0.        0.        ... 0.        0.3614478 0.       ]
00968_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10624_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10990_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13839_00_rendered.png,[0.         0.         0.         ... 0.         0.68762636 0.        ]
02958_00_rendered.png,[0.       0.       0.       ... 3.998868 3.125736 0.      ]
04627_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04993_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12614_00_rendered.png,[0.         0.         0.         ... 0.         0.19956577 0.        ]
08132_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03775_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14644_00_rendered.png,[0.        0.        0.        ... 0.3474785 1.737967  0.       ]
05725_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13716_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02677_00_rendered.png,[0.         0.         0.         ... 0.15452433 0.32227397 0.        ]
09030_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02597_00_rendered.png,[0.         0.         0.         ... 0.35277295 0.3288269  0.        ]
07715_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00647_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08249_00_rendered.png,[0.         0.         0.         ... 0.         0.88390684 0.        ]
06938_00_rendered.png,[0.         0.         0.         ... 0.         0.16518366 0.        ]
02817_00_rendered.png,[0.         0.         0.         ... 0.27912104 0.         0.        ]
04768_00_rendered.png,[0.        0.        0.        ... 0.        1.8658552 0.       ]
13976_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00473_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05945_00_rendered.png,[0.        0.        0.        ... 0.        1.2576287 0.       ]
11512_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00793_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05511_00_rendered.png,[0.         0.         0.         ... 0.         0.18131971 0.        ]
06758_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14470_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02443_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01925_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04413_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10844_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00708_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08306_00_rendered.png,[0.         0.         0.         ... 0.         0.73868155 0.        ]
06877_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03541_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12420_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11669_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12874_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11589_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02738_00_rendered.png,[0.         0.         0.         ... 0.         0.19575346 0.        ]
13659_00_rendered.png,[0.         0.         0.         ... 0.         0.55217934 0.        ]
09755_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02112_00_rendered.png,[0.         0.         0.         ... 0.18558729 0.         0.        ]
13073_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07390_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08978_00_rendered.png,[0.        0.        0.        ... 0.        2.4480622 0.       ]
06209_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05040_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14121_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00122_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11043_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04239_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07070_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13393_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01020_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02269_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10141_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12291_00_rendered.png,[0.        0.        0.        ... 0.        0.1068275 0.       ]
08657_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11338_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06292_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02189_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04142_00_rendered.png,[0.         0.         0.         ... 0.04839444 0.5304284  0.        ]
08463_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10095_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10375_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08783_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08837_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06346_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11277_00_rendered.png,[0.        0.        0.        ... 1.028402  1.3877897 0.       ]
00316_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08718_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09681_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09935_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07244_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13247_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09561_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02326_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14315_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05274_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11197_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01366_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10207_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08945_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06234_00_rendered.png,[0.         0.         0.         ... 0.62681377 0.         0.        ]
08511_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03356_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12237_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09488_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01086_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04204_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09413_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13335_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00184_00_rendered.png,[0.         0.         0.         ... 0.         0.01990592 0.        ]
05306_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14267_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14187_00_rendered.png,[0.         0.         0.         ... 0.         0.60176516 0.        ]
00264_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11305_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09847_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07336_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12378_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11131_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00050_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03219_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02380_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07102_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10348_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13101_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09627_00_rendered.png,[0.         0.         0.         ... 0.         0.54540753 0.        ]
14053_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12098_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08725_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09908_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07279_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04030_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10033_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01152_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03282_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14328_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05249_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00772_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14491_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07620_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13997_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04789_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09105_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13623_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06459_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00492_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12895_00_rendered.png,[0.        0.        0.        ... 0.        1.0851736 0.       ]
08007_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
